site_id,window_start,ion,concentration
Q3,1995-05-09,no3n_ugl,NA
Q3,1995-05-09,mg_mgl,3.104
Q3,1995-05-09,ca_mgl,4.46
Q3,1995-05-09,nh4n_ugl,NA
Q3,1995-07-11,k_mgl,0.76
Q3,1995-07-11,no3n_ugl,NA
Q3,1995-07-11,mg_mgl,3.2
Q3,1995-07-11,ca_mgl,4.8149999999999995
Q3,1995-07-11,nh4n_ugl,NA
Q3,1995-09-12,k_mgl,NA
Q3,1995-09-12,no3n_ugl,NA
Q3,1995-09-12,mg_mgl,NA
Q3,1995-09-12,ca_mgl,NA
Q3,1995-09-12,nh4n_ugl,NA
Q3,1995-11-14,k_mgl,0.908
Q3,1995-11-14,no3n_ugl,NA
Q3,1995-11-14,mg_mgl,3.312
Q3,1995-11-14,ca_mgl,4.896
Q3,1995-11-14,nh4n_ugl,NA
Q3,1996-01-16,k_mgl,1.0255555555555556
Q3,1996-01-16,no3n_ugl,NA
Q3,1996-01-16,mg_mgl,3.9388888888888887
Q3,1996-01-16,ca_mgl,5.585555555555556
Q3,1996-01-16,nh4n_ugl,NA
Q3,1996-03-19,k_mgl,0.8525
Q3,1996-03-19,no3n_ugl,NA
Q3,1996-03-19,mg_mgl,3.3537500000000002
Q3,1996-03-19,ca_mgl,4.78625
Q3,1996-03-19,nh4n_ugl,NA
Q3,1996-05-21,k_mgl,0.9277777777777778
Q3,1996-05-21,no3n_ugl,NA
Q3,1996-05-21,mg_mgl,3.4277777777777776
Q3,1996-05-21,ca_mgl,4.763333333333334
Q3,1996-05-21,nh4n_ugl,NA
Q3,1996-07-23,k_mgl,0.9922222222222222
Q3,1996-07-23,no3n_ugl,116
Q3,1996-07-23,mg_mgl,3.47
Q3,1996-07-23,ca_mgl,4.943333333333333
Q3,1996-07-23,nh4n_ugl,NA
Q3,1996-09-24,k_mgl,0.9822222222222222
Q3,1996-09-24,no3n_ugl,230.33333333333334
Q3,1996-09-24,mg_mgl,2.9744444444444444
Q3,1996-09-24,ca_mgl,4.321111111111111
Q3,1996-09-24,nh4n_ugl,NA
Q3,1996-11-26,k_mgl,0.9257142857142857
Q3,1996-11-26,no3n_ugl,209.85714285714286
Q3,1996-11-26,mg_mgl,3.255714285714286
Q3,1996-11-26,ca_mgl,5.094285714285714
Q3,1996-11-26,nh4n_ugl,NA
Q3,1997-01-28,k_mgl,0.80375
Q3,1997-01-28,no3n_ugl,222.125
Q3,1997-01-28,mg_mgl,3.198888888888889
Q3,1997-01-28,ca_mgl,4.756666666666667
Q3,1997-01-28,nh4n_ugl,NA
Q3,1997-04-01,k_mgl,1.0355555555555556
Q3,1997-04-01,no3n_ugl,189.28571428571428
Q3,1997-04-01,mg_mgl,3.267777777777778
Q3,1997-04-01,ca_mgl,5.162222222222222
Q3,1997-04-01,nh4n_ugl,NA
Q3,1997-06-03,k_mgl,0.71
Q3,1997-06-03,no3n_ugl,161.66666666666666
Q3,1997-06-03,mg_mgl,2.6222222222222222
Q3,1997-06-03,ca_mgl,4.065555555555555
Q3,1997-06-03,nh4n_ugl,NA
Q3,1997-08-05,k_mgl,1.0611111111111111
Q3,1997-08-05,no3n_ugl,149
Q3,1997-08-05,mg_mgl,3.158888888888889
Q3,1997-08-05,ca_mgl,4.761111111111111
Q3,1997-08-05,nh4n_ugl,NA
Q3,1997-10-07,k_mgl,0.8775
Q3,1997-10-07,no3n_ugl,94.85714285714286
Q3,1997-10-07,mg_mgl,1.9566666666666666
Q3,1997-10-07,ca_mgl,2.84875
Q3,1997-10-07,nh4n_ugl,9
Q3,1997-12-09,k_mgl,0.5700000000000001
Q3,1997-12-09,no3n_ugl,137.16666666666666
Q3,1997-12-09,mg_mgl,1.97
Q3,1997-12-09,ca_mgl,3.341666666666667
Q3,1997-12-09,nh4n_ugl,25
Q3,1998-02-10,k_mgl,0.92125
Q3,1998-02-10,no3n_ugl,105.33333333333333
Q3,1998-02-10,mg_mgl,2.9055555555555554
Q3,1998-02-10,ca_mgl,4.174444444444444
Q3,1998-02-10,nh4n_ugl,6.5
Q3,1998-04-14,k_mgl,0.8722222222222222
Q3,1998-04-14,no3n_ugl,68.5
Q3,1998-04-14,mg_mgl,2.1555555555555554
Q3,1998-04-14,ca_mgl,3.2744444444444447
Q3,1998-04-14,nh4n_ugl,14.666666666666666
Q3,1998-06-16,k_mgl,0.8628571428571429
Q3,1998-06-16,no3n_ugl,117.33333333333333
Q3,1998-06-16,mg_mgl,2.557142857142857
Q3,1998-06-16,ca_mgl,3.8342857142857145
Q3,1998-06-16,nh4n_ugl,19.75
Q3,1998-08-18,k_mgl,0.8415384615384616
Q3,1998-08-18,no3n_ugl,160.08333333333334
Q3,1998-08-18,mg_mgl,2.2984615384615386
Q3,1998-08-18,ca_mgl,3.861666666666667
Q3,1998-08-18,nh4n_ugl,7
Q3,1998-10-20,k_mgl,1.2477777777777777
Q3,1998-10-20,no3n_ugl,465
Q3,1998-10-20,mg_mgl,2.658888888888889
Q3,1998-10-20,ca_mgl,4.277777777777778
Q3,1998-10-20,nh4n_ugl,6.666666666666667
Q3,1998-12-22,k_mgl,1.0622222222222222
Q3,1998-12-22,no3n_ugl,389.55555555555554
Q3,1998-12-22,mg_mgl,2.8877777777777776
Q3,1998-12-22,ca_mgl,4.298888888888889
Q3,1998-12-22,nh4n_ugl,18.25
Q3,1999-02-23,k_mgl,0.9244444444444444
Q3,1999-02-23,no3n_ugl,237.77777777777777
Q3,1999-02-23,mg_mgl,3.367777777777778
Q3,1999-02-23,ca_mgl,5.156666666666666
Q3,1999-02-23,nh4n_ugl,7.5
Q3,1999-04-27,k_mgl,0.9744444444444444
Q3,1999-04-27,no3n_ugl,155
Q3,1999-04-27,mg_mgl,3.2688888888888887
Q3,1999-04-27,ca_mgl,5.011111111111111
Q3,1999-04-27,nh4n_ugl,NA
Q3,1999-06-29,k_mgl,0.8866666666666667
Q3,1999-06-29,no3n_ugl,158.88888888888889
Q3,1999-06-29,mg_mgl,2.736666666666667
Q3,1999-06-29,ca_mgl,3.7422222222222223
Q3,1999-06-29,nh4n_ugl,7.4
Q3,1999-08-31,k_mgl,0.7633333333333333
Q3,1999-08-31,no3n_ugl,169.88888888888889
Q3,1999-08-31,mg_mgl,2.66
Q3,1999-08-31,ca_mgl,3.9755555555555553
Q3,1999-08-31,nh4n_ugl,7.5
Q3,1999-11-02,k_mgl,0.7933333333333333
Q3,1999-11-02,no3n_ugl,228.88888888888889
Q3,1999-11-02,mg_mgl,2.9255555555555555
Q3,1999-11-02,ca_mgl,4.06
Q3,1999-11-02,nh4n_ugl,5
Q3,2000-01-04,k_mgl,0.8633333333333333
Q3,2000-01-04,no3n_ugl,182
Q3,2000-01-04,mg_mgl,3.1444444444444444
Q3,2000-01-04,ca_mgl,4.415555555555556
Q3,2000-01-04,nh4n_ugl,9
Q3,2000-03-07,k_mgl,0.7233333333333334
Q3,2000-03-07,no3n_ugl,127.625
Q3,2000-03-07,mg_mgl,3.522222222222222
Q3,2000-03-07,ca_mgl,5.26
Q3,2000-03-07,nh4n_ugl,NA
Q3,2000-05-09,k_mgl,0.6711111111111111
Q3,2000-05-09,no3n_ugl,106.55555555555556
Q3,2000-05-09,mg_mgl,3.0433333333333334
Q3,2000-05-09,ca_mgl,4.467777777777778
Q3,2000-05-09,nh4n_ugl,7
Q3,2000-07-11,k_mgl,0.68
Q3,2000-07-11,no3n_ugl,102.88888888888889
Q3,2000-07-11,mg_mgl,3.121111111111111
Q3,2000-07-11,ca_mgl,4.8566666666666665
Q3,2000-07-11,nh4n_ugl,23
Q3,2000-09-12,k_mgl,0.7177777777777777
Q3,2000-09-12,no3n_ugl,132.22222222222223
Q3,2000-09-12,mg_mgl,2.6844444444444444
Q3,2000-09-12,ca_mgl,3.9955555555555557
Q3,2000-09-12,nh4n_ugl,10
Q3,2000-11-14,k_mgl,0.7144444444444444
Q3,2000-11-14,no3n_ugl,167.5
Q3,2000-11-14,mg_mgl,3.062222222222222
Q3,2000-11-14,ca_mgl,4.666666666666667
Q3,2000-11-14,nh4n_ugl,NA
Q3,2001-01-16,k_mgl,0.7111111111111111
Q3,2001-01-16,no3n_ugl,129.88888888888889
Q3,2001-01-16,mg_mgl,3.2888888888888888
Q3,2001-01-16,ca_mgl,4.881111111111111
Q3,2001-01-16,nh4n_ugl,10
Q3,2001-03-20,k_mgl,0.7244444444444444
Q3,2001-03-20,no3n_ugl,84.88888888888889
Q3,2001-03-20,mg_mgl,2.971111111111111
Q3,2001-03-20,ca_mgl,4.566666666666666
Q3,2001-03-20,nh4n_ugl,6
Q3,2001-05-22,k_mgl,0.77
Q3,2001-05-22,no3n_ugl,100.11111111111111
Q3,2001-05-22,mg_mgl,3.2422222222222223
Q3,2001-05-22,ca_mgl,4.942222222222222
Q3,2001-05-22,nh4n_ugl,37.5
Q3,2001-07-24,k_mgl,0.74625
Q3,2001-07-24,no3n_ugl,86
Q3,2001-07-24,mg_mgl,3.1575
Q3,2001-07-24,ca_mgl,4.89125
Q3,2001-07-24,nh4n_ugl,NA
Q3,2001-09-25,k_mgl,0.7822222222222223
Q3,2001-09-25,no3n_ugl,132.77777777777777
Q3,2001-09-25,mg_mgl,2.971111111111111
Q3,2001-09-25,ca_mgl,4.648888888888889
Q3,2001-09-25,nh4n_ugl,15
Q3,2001-11-27,k_mgl,0.6911111111111111
Q3,2001-11-27,no3n_ugl,160
Q3,2001-11-27,mg_mgl,2.7333333333333334
Q3,2001-11-27,ca_mgl,4.067777777777778
Q3,2001-11-27,nh4n_ugl,8
Q3,2002-01-29,k_mgl,0.7533333333333333
Q3,2002-01-29,no3n_ugl,154.33333333333334
Q3,2002-01-29,mg_mgl,3.1744444444444446
Q3,2002-01-29,ca_mgl,5.0377777777777775
Q3,2002-01-29,nh4n_ugl,6
Q3,2002-04-02,k_mgl,0.7466666666666667
Q3,2002-04-02,no3n_ugl,96.25
Q3,2002-04-02,mg_mgl,2.6444444444444444
Q3,2002-04-02,ca_mgl,3.951111111111111
Q3,2002-04-02,nh4n_ugl,6
Q3,2002-06-04,k_mgl,0.6844444444444444
Q3,2002-06-04,no3n_ugl,110.11111111111111
Q3,2002-06-04,mg_mgl,3.1777777777777776
Q3,2002-06-04,ca_mgl,4.692222222222222
Q3,2002-06-04,nh4n_ugl,7.166666666666667
Q3,2002-08-06,k_mgl,0.64
Q3,2002-08-06,no3n_ugl,113.88888888888889
Q3,2002-08-06,mg_mgl,3.147777777777778
Q3,2002-08-06,ca_mgl,4.6722222222222225
Q3,2002-08-06,nh4n_ugl,7.5
Q3,2002-10-08,k_mgl,0.6233333333333333
Q3,2002-10-08,no3n_ugl,108.44444444444444
Q3,2002-10-08,mg_mgl,2.89
Q3,2002-10-08,ca_mgl,4.424444444444444
Q3,2002-10-08,nh4n_ugl,5.75
Q3,2002-12-10,k_mgl,0.7366666666666667
Q3,2002-12-10,no3n_ugl,130.66666666666666
Q3,2002-12-10,mg_mgl,2.74
Q3,2002-12-10,ca_mgl,4.552222222222222
Q3,2002-12-10,nh4n_ugl,15
Q3,2003-02-11,k_mgl,0.6544444444444445
Q3,2003-02-11,no3n_ugl,97.88888888888889
Q3,2003-02-11,mg_mgl,3.418888888888889
Q3,2003-02-11,ca_mgl,5.405555555555556
Q3,2003-02-11,nh4n_ugl,6
Q3,2003-04-15,k_mgl,0.7055555555555556
Q3,2003-04-15,no3n_ugl,114.22222222222223
Q3,2003-04-15,mg_mgl,2.5155555555555558
Q3,2003-04-15,ca_mgl,3.721111111111111
Q3,2003-04-15,nh4n_ugl,7.2
Q3,2003-06-17,k_mgl,0.7644444444444445
Q3,2003-06-17,no3n_ugl,124.44444444444444
Q3,2003-06-17,mg_mgl,3.0255555555555556
Q3,2003-06-17,ca_mgl,4.363333333333333
Q3,2003-06-17,nh4n_ugl,6.75
Q3,2003-08-19,k_mgl,0.6711111111111111
Q3,2003-08-19,no3n_ugl,123.77777777777777
Q3,2003-08-19,mg_mgl,2.4033333333333333
Q3,2003-08-19,ca_mgl,3.85
Q3,2003-08-19,nh4n_ugl,9.571428571428571
Q3,2003-10-21,k_mgl,0.7444444444444445
Q3,2003-10-21,no3n_ugl,140.22222222222223
Q3,2003-10-21,mg_mgl,2.5344444444444445
Q3,2003-10-21,ca_mgl,4.033333333333333
Q3,2003-10-21,nh4n_ugl,9
Q3,2003-12-23,k_mgl,0.7455555555555555
Q3,2003-12-23,no3n_ugl,129.375
Q3,2003-12-23,mg_mgl,2.8166666666666664
Q3,2003-12-23,ca_mgl,4.201111111111111
Q3,2003-12-23,nh4n_ugl,7.666666666666667
Q3,2004-02-24,k_mgl,0.7511111111111111
Q3,2004-02-24,no3n_ugl,102.88888888888889
Q3,2004-02-24,mg_mgl,2.712222222222222
Q3,2004-02-24,ca_mgl,4.434444444444445
Q3,2004-02-24,nh4n_ugl,7.5
Q3,2004-04-27,k_mgl,0.8877777777777778
Q3,2004-04-27,no3n_ugl,104.22222222222223
Q3,2004-04-27,mg_mgl,2.6055555555555556
Q3,2004-04-27,ca_mgl,4.045555555555556
Q3,2004-04-27,nh4n_ugl,7.333333333333333
Q3,2004-06-29,k_mgl,0.9566666666666667
Q3,2004-06-29,no3n_ugl,117.42857142857143
Q3,2004-06-29,mg_mgl,3.5033333333333334
Q3,2004-06-29,ca_mgl,5.213333333333333
Q3,2004-06-29,nh4n_ugl,16
Q3,2004-08-31,k_mgl,0.7744444444444445
Q3,2004-08-31,no3n_ugl,118.57142857142857
Q3,2004-08-31,mg_mgl,2.741111111111111
Q3,2004-08-31,ca_mgl,4.907777777777778
Q3,2004-08-31,nh4n_ugl,16
Q3,2004-11-02,k_mgl,0.8544444444444445
Q3,2004-11-02,no3n_ugl,109.375
Q3,2004-11-02,mg_mgl,2.6233333333333335
Q3,2004-11-02,ca_mgl,4.602222222222222
Q3,2004-11-02,nh4n_ugl,23
Q3,2005-01-04,k_mgl,0.6077777777777778
Q3,2005-01-04,no3n_ugl,121.11111111111111
Q3,2005-01-04,mg_mgl,2.991111111111111
Q3,2005-01-04,ca_mgl,4.702222222222222
Q3,2005-01-04,nh4n_ugl,NA
Q3,2005-03-08,k_mgl,0.6322222222222222
Q3,2005-03-08,no3n_ugl,87.77777777777777
Q3,2005-03-08,mg_mgl,3.1755555555555555
Q3,2005-03-08,ca_mgl,4.99
Q3,2005-03-08,nh4n_ugl,11.666666666666666
Q3,2005-05-10,k_mgl,0.7988888888888889
Q3,2005-05-10,no3n_ugl,86.625
Q3,2005-05-10,mg_mgl,2.7733333333333334
Q3,2005-05-10,ca_mgl,4.325555555555556
Q3,2005-05-10,nh4n_ugl,10.333333333333334
Q3,2005-07-12,k_mgl,0.6044444444444445
Q3,2005-07-12,no3n_ugl,88.375
Q3,2005-07-12,mg_mgl,2.8822222222222225
Q3,2005-07-12,ca_mgl,4.573333333333333
Q3,2005-07-12,nh4n_ugl,8
Q3,2005-09-13,k_mgl,0.63
Q3,2005-09-13,no3n_ugl,106
Q3,2005-09-13,mg_mgl,2.5211111111111113
Q3,2005-09-13,ca_mgl,4.078888888888889
Q3,2005-09-13,nh4n_ugl,14
Q3,2005-11-15,k_mgl,0.595
Q3,2005-11-15,no3n_ugl,116.875
Q3,2005-11-15,mg_mgl,2.5355555555555553
Q3,2005-11-15,ca_mgl,4.40625
Q3,2005-11-15,nh4n_ugl,7
Q3,2006-01-17,k_mgl,0.6666666666666666
Q3,2006-01-17,no3n_ugl,118.77777777777777
Q3,2006-01-17,mg_mgl,2.867777777777778
Q3,2006-01-17,ca_mgl,4.7988888888888885
Q3,2006-01-17,nh4n_ugl,NA
Q3,2006-03-21,k_mgl,0.6722222222222223
Q3,2006-03-21,no3n_ugl,69
Q3,2006-03-21,mg_mgl,3.0233333333333334
Q3,2006-03-21,ca_mgl,4.851111111111111
Q3,2006-03-21,nh4n_ugl,NA
Q3,2006-05-23,k_mgl,0.8099999999999999
Q3,2006-05-23,no3n_ugl,114.77777777777777
Q3,2006-05-23,mg_mgl,2.8755555555555556
Q3,2006-05-23,ca_mgl,4.805555555555555
Q3,2006-05-23,nh4n_ugl,6
Q3,2006-07-25,k_mgl,0.711111111111111
Q3,2006-07-25,no3n_ugl,117.125
Q3,2006-07-25,mg_mgl,3.106666666666667
Q3,2006-07-25,ca_mgl,5.32
Q3,2006-07-25,nh4n_ugl,7
Q3,2006-09-26,k_mgl,0.6811111111111111
Q3,2006-09-26,no3n_ugl,90.5
Q3,2006-09-26,mg_mgl,2.68
Q3,2006-09-26,ca_mgl,4.45
Q3,2006-09-26,nh4n_ugl,8.25
Q3,2006-11-28,k_mgl,0.7233333333333333
Q3,2006-11-28,no3n_ugl,104.55555555555556
Q3,2006-11-28,mg_mgl,3.0544444444444445
Q3,2006-11-28,ca_mgl,5.042222222222223
Q3,2006-11-28,nh4n_ugl,5
Q3,2007-01-30,k_mgl,0.71
Q3,2007-01-30,no3n_ugl,77
Q3,2007-01-30,mg_mgl,3.5444444444444443
Q3,2007-01-30,ca_mgl,5.1866666666666665
Q3,2007-01-30,nh4n_ugl,6.333333333333333
Q3,2007-04-03,k_mgl,0.6788888888888889
Q3,2007-04-03,no3n_ugl,63.857142857142854
Q3,2007-04-03,mg_mgl,2.9277777777777776
Q3,2007-04-03,ca_mgl,4.4399999999999995
Q3,2007-04-03,nh4n_ugl,15.333333333333334
Q3,2007-06-05,k_mgl,0.7077777777777777
Q3,2007-06-05,no3n_ugl,75.22222222222223
Q3,2007-06-05,mg_mgl,3.3066666666666666
Q3,2007-06-05,ca_mgl,4.984444444444445
Q3,2007-06-05,nh4n_ugl,6
Q3,2007-08-07,k_mgl,0.6933333333333334
Q3,2007-08-07,no3n_ugl,84.22222222222223
Q3,2007-08-07,mg_mgl,3.152222222222222
Q3,2007-08-07,ca_mgl,5.1322222222222225
Q3,2007-08-07,nh4n_ugl,13.2
Q3,2007-10-09,k_mgl,0.5977777777777777
Q3,2007-10-09,no3n_ugl,128.88888888888889
Q3,2007-10-09,mg_mgl,2.882222222222222
Q3,2007-10-09,ca_mgl,4.481111111111111
Q3,2007-10-09,nh4n_ugl,11
Q3,2007-12-11,k_mgl,0.6928571428571428
Q3,2007-12-11,no3n_ugl,103.14285714285714
Q3,2007-12-11,mg_mgl,3.4614285714285713
Q3,2007-12-11,ca_mgl,5.5285714285714285
Q3,2007-12-11,nh4n_ugl,10.666666666666666
Q3,2008-02-12,k_mgl,0.68
Q3,2008-02-12,no3n_ugl,70.44444444444444
Q3,2008-02-12,mg_mgl,3.5411111111111113
Q3,2008-02-12,ca_mgl,5.33
Q3,2008-02-12,nh4n_ugl,9.2
Q3,2008-04-15,k_mgl,0.7011111111111111
Q3,2008-04-15,no3n_ugl,54.111111111111114
Q3,2008-04-15,mg_mgl,3.243333333333333
Q3,2008-04-15,ca_mgl,5.332222222222222
Q3,2008-04-15,nh4n_ugl,14
Q3,2008-06-17,k_mgl,0.71125
Q3,2008-06-17,no3n_ugl,82.75
Q3,2008-06-17,mg_mgl,3.7975
Q3,2008-06-17,ca_mgl,5.54875
Q3,2008-06-17,nh4n_ugl,6
Q3,2008-08-19,k_mgl,0.7455555555555555
Q3,2008-08-19,no3n_ugl,77.66666666666667
Q3,2008-08-19,mg_mgl,3.051111111111111
Q3,2008-08-19,ca_mgl,4.11
Q3,2008-08-19,nh4n_ugl,12.5
Q3,2008-10-21,k_mgl,0.57
Q3,2008-10-21,no3n_ugl,99.55555555555556
Q3,2008-10-21,mg_mgl,3.5633333333333335
Q3,2008-10-21,ca_mgl,4.641111111111111
Q3,2008-10-21,nh4n_ugl,15
Q3,2008-12-23,k_mgl,0.6344444444444445
Q3,2008-12-23,no3n_ugl,82.5
Q3,2008-12-23,mg_mgl,3.4522222222222223
Q3,2008-12-23,ca_mgl,5.401111111111111
Q3,2008-12-23,nh4n_ugl,13
Q3,2009-02-24,k_mgl,0.6855555555555556
Q3,2009-02-24,no3n_ugl,55.125
Q3,2009-02-24,mg_mgl,3.818888888888889
Q3,2009-02-24,ca_mgl,6.147777777777778
Q3,2009-02-24,nh4n_ugl,NA
Q3,2009-04-28,k_mgl,0.77
Q3,2009-04-28,no3n_ugl,68.55555555555556
Q3,2009-04-28,mg_mgl,3.048888888888889
Q3,2009-04-28,ca_mgl,4.647777777777778
Q3,2009-04-28,nh4n_ugl,NA
Q3,2009-06-30,k_mgl,0.7244444444444444
Q3,2009-06-30,no3n_ugl,84.22222222222223
Q3,2009-06-30,mg_mgl,3.1044444444444443
Q3,2009-06-30,ca_mgl,4.467777777777778
Q3,2009-06-30,nh4n_ugl,13.5
Q3,2009-09-01,k_mgl,0.7277777777777777
Q3,2009-09-01,no3n_ugl,84.22222222222223
Q3,2009-09-01,mg_mgl,3.0122222222222224
Q3,2009-09-01,ca_mgl,5.102222222222222
Q3,2009-09-01,nh4n_ugl,22.5
Q3,2009-11-03,k_mgl,0.7266666666666667
Q3,2009-11-03,no3n_ugl,82.77777777777777
Q3,2009-11-03,mg_mgl,2.9844444444444442
Q3,2009-11-03,ca_mgl,5.038888888888889
Q3,2009-11-03,nh4n_ugl,18
Q3,2010-01-05,k_mgl,0.65
Q3,2010-01-05,no3n_ugl,82
Q3,2010-01-05,mg_mgl,2.918888888888889
Q3,2010-01-05,ca_mgl,5.017777777777778
Q3,2010-01-05,nh4n_ugl,29
Q3,2010-03-09,k_mgl,0.6577777777777778
Q3,2010-03-09,no3n_ugl,79.77777777777777
Q3,2010-03-09,mg_mgl,2.78
Q3,2010-03-09,ca_mgl,4.912222222222222
Q3,2010-03-09,nh4n_ugl,13
Q3,2010-05-11,k_mgl,0.6244444444444445
Q3,2010-05-11,no3n_ugl,67.66666666666667
Q3,2010-05-11,mg_mgl,2.6666666666666665
Q3,2010-05-11,ca_mgl,4.122222222222222
Q3,2010-05-11,nh4n_ugl,16
Q3,2010-07-13,k_mgl,0.69125
Q3,2010-07-13,no3n_ugl,113.875
Q3,2010-07-13,mg_mgl,2.79625
Q3,2010-07-13,ca_mgl,4.87125
Q3,2010-07-13,nh4n_ugl,14
Q3,2010-09-14,k_mgl,0.9188888888888889
Q3,2010-09-14,no3n_ugl,141.44444444444446
Q3,2010-09-14,mg_mgl,2.8422222222222224
Q3,2010-09-14,ca_mgl,4.6466666666666665
Q3,2010-09-14,nh4n_ugl,NA
Q3,2010-11-16,k_mgl,0.6922222222222222
Q3,2010-11-16,no3n_ugl,84
Q3,2010-11-16,mg_mgl,3.06
Q3,2010-11-16,ca_mgl,4.747777777777777
Q3,2010-11-16,nh4n_ugl,18.5
Q3,2011-01-18,k_mgl,0.6122222222222222
Q3,2011-01-18,no3n_ugl,66.5
Q3,2011-01-18,mg_mgl,3.2866666666666666
Q3,2011-01-18,ca_mgl,5.538888888888889
Q3,2011-01-18,nh4n_ugl,13
Q3,2011-03-22,k_mgl,0.5922222222222222
Q3,2011-03-22,no3n_ugl,48.666666666666664
Q3,2011-03-22,mg_mgl,2.9844444444444442
Q3,2011-03-22,ca_mgl,4.995555555555556
Q3,2011-03-22,nh4n_ugl,11
Q3,2011-05-24,k_mgl,0.6233333333333333
Q3,2011-05-24,no3n_ugl,58.55555555555556
Q3,2011-05-24,mg_mgl,2.6155555555555554
Q3,2011-05-24,ca_mgl,4.961111111111111
Q3,2011-05-24,nh4n_ugl,NA
Q3,2011-07-26,k_mgl,0.63625
Q3,2011-07-26,no3n_ugl,62
Q3,2011-07-26,mg_mgl,2.35375
Q3,2011-07-26,ca_mgl,4.18375
Q3,2011-07-26,nh4n_ugl,5
Q3,2011-09-27,k_mgl,0.6511111111111111
Q3,2011-09-27,no3n_ugl,104.85714285714286
Q3,2011-09-27,mg_mgl,2.9344444444444444
Q3,2011-09-27,ca_mgl,5.392222222222222
Q3,2011-09-27,nh4n_ugl,7.333333333333333
Q3,2011-11-29,k_mgl,0.6788888888888889
Q3,2011-11-29,no3n_ugl,119.55555555555556
Q3,2011-11-29,mg_mgl,2.8577777777777778
Q3,2011-11-29,ca_mgl,5.613333333333333
Q3,2011-11-29,nh4n_ugl,8
Q3,2012-01-31,k_mgl,0.6122222222222222
Q3,2012-01-31,no3n_ugl,54.666666666666664
Q3,2012-01-31,mg_mgl,3.1666666666666665
Q3,2012-01-31,ca_mgl,5.683333333333334
Q3,2012-01-31,nh4n_ugl,39.5
Q3,2012-04-03,k_mgl,0.6377777777777778
Q3,2012-04-03,no3n_ugl,30
Q3,2012-04-03,mg_mgl,2.8022222222222224
Q3,2012-04-03,ca_mgl,5.013333333333334
Q3,2012-04-03,nh4n_ugl,6.333333333333333
Q3,2012-06-05,k_mgl,0.585
Q3,2012-06-05,no3n_ugl,55.625
Q3,2012-06-05,mg_mgl,2.97
Q3,2012-06-05,ca_mgl,4.87625
Q3,2012-06-05,nh4n_ugl,16
Q3,2012-08-07,k_mgl,0.6033333333333333
Q3,2012-08-07,no3n_ugl,74.5
Q3,2012-08-07,mg_mgl,2.9988888888888887
Q3,2012-08-07,ca_mgl,5.0777777777777775
Q3,2012-08-07,nh4n_ugl,NA
Q3,2012-10-09,k_mgl,0.5833333333333334
Q3,2012-10-09,no3n_ugl,34
Q3,2012-10-09,mg_mgl,2.5844444444444443
Q3,2012-10-09,ca_mgl,4.145555555555555
Q3,2012-10-09,nh4n_ugl,5
Q3,2012-12-11,k_mgl,0.6622222222222223
Q3,2012-12-11,no3n_ugl,87.8
Q3,2012-12-11,mg_mgl,3.0255555555555556
Q3,2012-12-11,ca_mgl,4.988888888888889
Q3,2012-12-11,nh4n_ugl,26
Q3,2013-02-12,k_mgl,0.6377777777777778
Q3,2013-02-12,no3n_ugl,64.28571428571429
Q3,2013-02-12,mg_mgl,2.9855555555555555
Q3,2013-02-12,ca_mgl,4.042222222222223
Q3,2013-02-12,nh4n_ugl,NA
Q3,2013-04-16,k_mgl,0.5955555555555556
Q3,2013-04-16,no3n_ugl,37
Q3,2013-04-16,mg_mgl,2.827777777777778
Q3,2013-04-16,ca_mgl,4.271111111111111
Q3,2013-04-16,nh4n_ugl,NA
Q3,2013-06-18,k_mgl,0.4775
Q3,2013-06-18,no3n_ugl,34.5
Q3,2013-06-18,mg_mgl,2.6725
Q3,2013-06-18,ca_mgl,4.7575
Q3,2013-06-18,nh4n_ugl,7
Q3,2013-08-20,k_mgl,0.45571428571428574
Q3,2013-08-20,no3n_ugl,107.66666666666667
Q3,2013-08-20,mg_mgl,2.7985714285714285
Q3,2013-08-20,ca_mgl,5.022857142857143
Q3,2013-08-20,nh4n_ugl,8
Q3,2013-10-22,k_mgl,0.611111111111111
Q3,2013-10-22,no3n_ugl,86.875
Q3,2013-10-22,mg_mgl,2.59
Q3,2013-10-22,ca_mgl,4.042222222222222
Q3,2013-10-22,nh4n_ugl,11
Q3,2013-12-24,k_mgl,0.6955555555555556
Q3,2013-12-24,no3n_ugl,104.71428571428571
Q3,2013-12-24,mg_mgl,2.96
Q3,2013-12-24,ca_mgl,4.532222222222222
Q3,2013-12-24,nh4n_ugl,11.5
Q3,2014-02-25,k_mgl,0.705
Q3,2014-02-25,no3n_ugl,80.2
Q3,2014-02-25,mg_mgl,3.68375
Q3,2014-02-25,ca_mgl,5.4087499999999995
Q3,2014-02-25,nh4n_ugl,6
Q3,2014-04-29,k_mgl,0.6933333333333334
Q3,2014-04-29,no3n_ugl,45.166666666666664
Q3,2014-04-29,mg_mgl,3.2844444444444445
Q3,2014-04-29,ca_mgl,4.8244444444444445
Q3,2014-04-29,nh4n_ugl,6
Q3,2014-07-01,k_mgl,0.8111111111111111
Q3,2014-07-01,no3n_ugl,100.33333333333333
Q3,2014-07-01,mg_mgl,3.526666666666667
Q3,2014-07-01,ca_mgl,5.551111111111111
Q3,2014-07-01,nh4n_ugl,7.6
Q3,2014-09-02,k_mgl,0.6455555555555555
Q3,2014-09-02,no3n_ugl,88.875
